contig_id	IT1_A	IT1_B	IT1_C	IT2_A	IT2_B	IT2_C	IT3_A	IT3_B	IT3_C	IT4_A	IT4_B	IT4_C	length
IT1_60362	10	17	28	8	6	6	2	8	12	6	2	2	3392
IT1_604053	96	154	129	117	101	68	68	71	85	133	125	118	16206
IT1_606267	174	222	220	206	156	106	115	131	104	145	200	128	27115
IT1_607093	14	12	2	20	5	14	11	14	7	25	23	16	3341
IT1_607775	281	358	362	302	225	255	357	295	338	479	606	443	4769
IT1_609384	26	48	28	12	17	12	11	18	4	8	10	14	3620
IT1_609458	14	10	12	9	11	7	22	25	18	24	27	16	3082
IT1_610877	34	53	49	24	32	26	64	57	57	108	119	92	5705
IT1_61220	50	49	57	35	22	21	30	18	44	44	60	37	4912
IT1_613999	54	96	75	56	56	58	46	84	80	121	124	120	8346
IT1_614458	20	36	73	26	27	16	28	21	26	43	50	46	8293
IT1_616334	65	43	65	52	32	23	22	31	34	42	33	18	6354
IT1_61819	50	38	50	14	16	12	35	30	38	59	64	76	6321
IT1_619201	26	31	24	18	14	22	14	36	38	46	56	45	4082
IT1_622641	37	64	77	46	20	38	47	32	82	131	142	105	11280
IT1_622714	20	26	28	22	7	19	24	6	25	40	34	29	4979
IT1_62433	40	56	49	16	14	13	2	4	14	11	24	6	3859
IT1_627206	18	28	18	27	16	23	25	30	18	31	55	34	3347
IT1_630064	98	139	140	95	70	101	158	158	102	203	242	181	9330
IT1_630121	72	104	65	53	56	58	58	108	83	75	58	61	7135
IT1_630863	211	272	260	174	158	136	122	160	156	227	190	148	13425
IT1_633733	26	34	30	22	22	10	12	8	16	28	39	27	5081
IT1_633748	169	151	185	147	111	82	108	180	133	122	181	99	10521
IT1_634116	12	14	20	12	8	8	12	10	10	10	8	8	3014
IT1_634285	176	194	174	177	171	169	178	218	192	226	295	234	11088
IT1_634314	10	23	14	24	10	13	11	22	30	30	32	30	3952
IT1_636742	22	21	20	14	14	6	15	21	15	14	12	14	3680
IT1_637585	842	1112	1044	1152	674	784	835	1089	1103	1750	1972	1508	53673
IT1_63990	34	44	32	20	6	10	10	20	26	24	30	18	5109
IT1_640483	26	14	28	21	10	13	28	20	18	58	56	50	3317
IT1_641619	963	1181	1100	938	758	762	1011	1239	1094	2006	2386	1869	43092
IT1_64294	369	439	428	335	278	281	374	469	411	757	852	610	10554
IT1_643274	18008	21111	25083	10937	4324	5266	1928	2826	2487	2799	3103	2587	11554
IT1_644045	20	18	33	19	27	29	14	26	31	40	50	45	5223
IT1_644389	38	44	38	16	6	12	8	19	24	38	36	37	6775
IT1_645018	63	71	40	42	32	20	34	32	41	47	79	60	7302
IT1_645049	30	52	26	12	8	12	20	18	7	40	26	33	4393
IT1_645808	24	38	28	6	20	18	16	15	9	17	31	14	5839
IT1_647799	18	36	38	18	26	14	34	36	21	55	67	36	3242
IT1_648024	50	37	47	28	27	29	39	51	38	87	81	68	4529
IT1_648917	25	31	36	34	39	19	20	28	44	32	46	30	3328
IT1_649201	28	42	35	13	18	18	10	26	36	42	65	54	4376
IT1_65109	414	507	486	415	253	400	448	473	577	1124	1421	1039	49659
IT1_651377	166	165	191	91	105	86	77	128	150	230	243	184	24369
IT1_652328	59	56	46	34	6	28	25	27	22	20	41	16	7594
IT1_655113	26	32	32	32	26	34	43	36	39	40	61	40	6235
IT1_656411	20	20	28	10	14	12	19	9	20	18	26	14	4551
IT1_658173	535	562	540	378	344	358	323	475	407	445	501	415	18841
IT1_659067	30	22	20	18	2	8	10	4	14	4	10	6	3408
IT1_659385	25	33	28	29	17	30	6	28	20	14	26	18	5096
IT1_664857	43	46	46	40	33	17	23	27	29	43	52	30	8162
IT1_665414	50	56	50	43	34	31	50	31	19	53	71	41	10027
IT1_665799	10	10	12	0	5	8	6	14	12	10	16	16	3932
IT1_668885	342	395	359	252	294	204	271	420	393	496	545	401	25360
IT1_669304	40	39	56	32	24	41	38	45	53	63	107	57	4800
IT1_671079	46	58	70	24	28	27	46	55	35	52	73	53	6846
IT1_671535	18	25	12	18	12	8	10	10	8	10	12	16	3224
IT1_6759	9641	11983	12043	8403	6237	8357	7120	9403	9205	13000	15325	11802	55411
IT1_676484	36	37	20	12	6	12	15	28	16	26	27	48	6174
IT1_677313	197	218	199	127	73	89	70	76	103	102	124	84	10383
IT1_677442	32	34	40	37	28	39	41	62	56	52	54	56	5024
IT1_677443	14	29	24	20	18	16	18	4	27	32	20	16	3118
IT1_677961	516	661	676	505	394	493	410	590	508	677	803	633	9838
IT1_678170	32	33	39	28	14	20	10	18	20	26	35	19	6047
IT1_678330	88	125	136	61	30	42	10	12	22	12	14	12	5963
IT1_678805	39	37	69	20	16	20	24	9	41	73	51	46	6594
IT1_679329	16	21	22	21	14	15	8	4	9	16	14	4	3625
IT1_679940	22	31	36	12	14	9	7	10	13	13	22	10	3381
IT1_680428	56	73	63	32	27	25	33	42	18	55	63	34	7280
IT1_681322	13	25	26	12	6	12	16	20	26	28	26	24	3747
IT1_681480	42	56	66	19	42	26	36	47	35	60	81	62	8429
IT1_682094	141	165	153	107	45	98	87	104	114	178	230	177	7291
IT1_682688	449	502	495	389	352	341	426	487	439	712	836	689	39402
IT1_682967	46	71	62	27	24	44	18	56	29	52	90	54	8248
IT1_684495	40	51	48	27	22	15	11	23	24	33	35	41	5525
IT1_686024	24	35	46	32	10	10	13	23	22	22	39	10	5495
IT1_687173	529	681	646	498	296	383	453	490	518	683	856	636	7244
IT1_687562	77	84	69	144	103	103	130	87	79	71	102	85	5003
IT1_687994	18	10	15	8	2	0	10	8	13	12	30	25	3545
IT1_688903	34	31	35	29	16	24	24	15	23	27	31	32	6630
IT1_690504	28	41	67	37	46	37	26	40	26	53	73	34	4187
IT1_690512	129	148	184	152	145	168	153	213	208	304	390	272	12772
IT1_690585	42	40	32	30	10	30	28	36	13	32	33	36	6486
IT1_691348	300	377	318	253	245	246	284	331	281	412	419	333	45801
IT1_691664	895	1095	1270	882	683	683	451	617	641	858	1033	720	76662
IT1_69180	31	40	40	16	8	8	15	6	16	18	20	16	5564
IT1_692076	350	493	434	288	288	275	341	469	421	571	640	465	17931
IT1_692736	76	90	92	95	57	51	81	98	101	158	208	161	4318
IT1_692946	20	31	46	24	27	21	9	30	44	29	48	31	5267
IT1_694899	20	30	54	11	10	22	14	6	8	20	14	15	4268
IT1_695016	20	30	45	18	20	23	25	45	24	40	51	47	4894
IT1_6954	51	61	61	61	42	37	35	40	34	49	88	38	7489
IT1_6963	84	74	118	53	43	41	23	20	31	18	14	31	3673
IT1_696958	145	174	162	165	108	147	135	140	158	181	199	141	15125
IT1_69735	13	24	38	4	2	8	12	4	10	10	10	10	3733
IT1_697672	72	79	81	75	54	47	52	87	53	82	76	71	4359
IT1_69775	533	702	572	507	427	499	561	758	776	999	1156	950	55920
IT1_70139	8	24	42	27	14	11	10	34	16	19	16	20	5145
IT1_701506	16	34	18	12	12	9	17	17	29	31	28	16	3366
IT1_701725	84	110	96	75	78	34	51	108	73	83	99	67	14807
IT1_702055	15	30	40	11	9	10	12	12	14	14	28	10	4369
IT1_702611	32	39	58	28	25	26	22	54	59	87	100	75	5668
IT1_703695	21	62	34	46	36	44	45	68	53	44	69	44	4179
IT1_7056	255	255	261	229	213	208	194	282	248	310	340	238	7901
IT1_706110	53	58	48	33	22	28	29	22	28	53	74	58	7186
IT1_708821	139	218	236	167	125	127	53	122	136	126	140	103	19818
IT1_710837	75	93	76	51	44	40	73	72	55	112	124	115	6055
IT1_710860	84	121	76	62	74	62	74	90	85	103	93	63	13300
IT1_710934	12	27	14	14	6	11	19	23	19	23	22	26	3706
IT1_711108	28	26	42	30	29	34	33	45	8	12	33	16	5659
IT1_711278	52	59	52	72	41	54	39	85	53	81	89	73	3873
IT1_711283	133	153	124	142	98	111	157	236	158	248	294	215	10898
IT1_711490	29	36	24	20	16	25	40	49	53	63	81	38	5752
IT1_7136	34	40	35	22	24	24	26	62	46	43	73	58	8117
IT1_714138	50	38	36	27	18	22	20	20	14	37	50	36	5651
IT1_715870	252	336	309	212	166	159	106	126	142	127	151	126	26339
IT1_716578	321	402	317	284	310	307	300	438	334	453	512	392	16951
IT1_71706	56	54	75	42	20	34	10	22	11	20	31	18	3816
IT1_717950	50	45	50	33	28	33	27	34	22	66	34	44	7006
IT1_719172	40	45	58	47	63	45	35	72	72	97	124	101	8397
IT1_722296	18	22	10	6	1	12	16	28	17	45	34	38	4150
IT1_724598	49	42	39	26	12	14	18	12	20	18	26	26	6000
IT1_726899	30	55	35	26	20	18	27	25	27	40	62	34	6224
IT1_727104	34	30	46	14	18	16	23	19	11	27	20	34	5271
IT1_728415	21	26	23	4	2	6	10	16	21	19	43	20	3837
IT1_728882	16	23	22	8	14	14	14	12	10	6	34	16	3026
IT1_729640	30	48	43	17	20	17	15	18	29	64	88	38	9031
IT1_729964	76	104	106	49	53	49	66	44	63	70	82	85	8436
IT1_730183	1144	1501	1614	776	458	513	107	117	137	80	75	69	63228
IT1_730733	35	35	73	14	22	11	26	27	26	50	66	26	5247
IT1_731751	68	84	67	42	40	33	14	2	12	10	13	5	6304
IT1_731947	1602	1923	2019	1150	940	1283	485	597	602	743	747	614	43059
IT1_733093	43	75	71	35	22	42	24	52	47	44	32	36	7281
IT1_734893	50	72	58	29	22	38	35	32	37	65	59	48	5880
IT1_736001	24	53	38	24	31	19	22	12	12	18	15	16	6680
IT1_736615	137	185	162	143	90	79	92	164	152	162	213	158	7963
IT1_738540	42	37	42	26	36	38	34	60	50	87	103	107	5940
IT1_739934	270	371	343	266	239	237	293	398	375	357	538	346	9449
IT1_740908	96	146	130	82	83	56	89	93	80	110	116	97	10786
IT1_741172	44	64	62	46	57	45	45	35	41	68	91	49	8464
IT1_742500	81	152	66	74	78	63	50	73	59	93	92	80	6188
IT1_742899	49	84	59	55	19	29	62	51	69	92	98	72	9791
IT1_744750	73	115	147	91	57	75	65	71	100	129	174	135	10781
IT1_745547	54	67	66	56	55	71	53	96	87	130	138	106	6425
IT1_746072	668	856	838	614	480	496	390	490	474	558	708	501	15515
IT1_747024	137	144	98	96	94	109	98	110	108	183	208	160	9022
IT1_747271	26	15	24	14	17	12	16	12	22	37	38	33	3892
IT1_748039	80	57	50	40	57	38	47	84	69	61	80	66	7290
IT1_74846	55	58	72	33	12	35	23	20	21	12	26	12	6517
IT1_748566	45	43	47	43	45	36	31	73	54	70	73	55	8141
IT1_748853	58	50	40	71	48	41	80	74	98	206	204	184	6510
IT1_748941	94	76	74	44	43	32	54	85	53	49	93	73	14660
IT1_749480	26	19	28	14	10	14	12	18	11	43	38	28	4005
IT1_751787	32	40	24	20	13	11	20	30	25	28	48	30	6600
IT1_754067	6	29	19	10	15	16	12	15	8	13	11	14	3004
IT1_754211	36	43	34	13	6	15	23	32	14	42	30	36	7158
IT1_754301	21	26	24	27	9	14	11	21	12	16	26	4	4782
IT1_754724	11	16	16	20	4	16	18	20	16	14	12	8	3155
IT1_756878	258	301	318	266	237	205	312	330	328	443	558	419	9596
IT1_757464	223	319	267	223	183	217	287	358	377	630	752	576	16952
IT1_757692	22	26	20	18	14	13	18	15	24	42	42	16	3720
IT1_759086	85	78	90	76	66	68	75	83	101	107	179	117	7206
IT1_761327	22	19	21	25	24	10	7	16	15	22	26	22	3428
IT1_764914	25	40	38	18	10	16	8	16	10	52	56	40	5790
IT1_767106	38	57	45	26	24	28	14	24	28	75	97	68	3627
IT1_767246	143	118	119	125	63	133	61	97	140	192	261	173	7459
IT1_768185	773	790	903	686	517	622	560	742	713	719	856	564	7975
IT1_768636	37	35	31	22	18	27	18	23	29	14	34	8	5280
IT1_769277	609	759	758	626	541	566	324	542	548	722	866	657	9447
IT1_772466	28	44	31	17	8	16	10	20	10	46	52	26	5740
IT1_773436	668	699	726	482	384	462	515	591	495	814	892	708	8816
IT1_775129	85	96	106	68	35	27	38	38	33	68	84	49	5731
IT1_775315	12	15	12	5	4	10	18	10	18	16	24	19	3415
IT1_775920	75	99	109	99	56	96	52	66	88	81	94	80	9192
IT1_777253	14	18	18	8	6	0	11	14	6	24	28	16	3683
IT1_777943	73	68	83	67	52	71	112	117	47	73	91	94	7111
IT1_778186	38	41	36	20	14	18	24	43	33	49	53	42	6327
IT1_77910	14	8	6	6	8	8	34	18	22	48	56	38	3023
IT1_779534	118	165	130	176	151	194	456	378	332	322	397	380	7287
IT1_779743	99	127	134	84	73	82	111	120	133	140	202	137	12954
IT1_779958	62	78	72	57	42	56	35	93	56	47	86	42	6208
IT1_780465	17	12	9	4	6	12	10	10	24	32	28	16	4034
IT1_780732	658	798	655	717	722	601	693	920	857	1010	1259	836	54461
IT1_781656	86	87	103	83	57	46	89	96	156	209	229	163	6042
IT1_782875	104	158	169	119	85	76	116	129	114	166	183	132	6498
IT1_782905	32	26	47	37	32	38	20	31	22	42	47	22	3671
IT1_783126	32	44	40	21	8	22	21	21	25	35	46	17	5588
IT1_783784	31	34	53	11	27	18	8	23	19	20	32	16	6955
IT1_784061	1429	1696	1720	1356	1106	1037	1477	1651	1473	2397	2773	1954	21515
IT1_784632	17	20	16	14	13	10	16	25	35	29	44	32	4593
IT1_78725	42	28	56	35	17	24	27	39	30	68	94	71	6579
IT1_788565	604	626	598	425	468	447	429	656	594	651	794	605	19990
IT1_788963	34	52	52	26	44	25	23	47	19	56	52	64	3349
IT1_788992	8	8	10	6	6	6	16	18	26	36	36	46	3276
IT1_789026	50	68	83	78	74	82	223	200	168	362	351	293	7847
IT1_790926	16	17	18	8	7	10	4	19	16	18	20	12	3041
IT1_793475	381	516	420	335	327	297	368	633	468	593	731	578	33218
IT1_793786	26	24	21	14	16	8	21	19	32	37	48	33	3782
IT1_79400	164	201	224	161	112	132	129	148	167	229	227	250	22386
IT1_794218	376	522	508	367	240	277	307	325	281	471	577	363	23875
IT1_79445	85	102	99	49	38	37	66	78	75	96	126	91	12873
IT1_796959	610	691	651	607	398	506	465	586	524	661	860	589	57405
IT1_797325	244	252	267	247	176	198	225	303	272	409	445	371	22484
IT1_798419	411	535	475	403	331	334	453	537	444	710	851	726	18017
IT1_798685	39	42	57	26	23	28	26	34	30	45	70	65	8156
IT1_799334	16	16	12	2	6	18	10	4	6	22	10	18	4213
IT1_802381	23	41	69	25	20	31	10	19	16	11	8	14	4369
IT1_803641	14	38	38	13	16	22	8	18	16	24	25	24	4276
IT1_804126	453	455	499	374	350	257	443	384	418	786	947	741	14536
IT1_805389	25	32	37	25	18	20	20	18	20	26	35	34	5162
IT1_807285	36	49	42	26	19	15	36	12	19	42	64	41	7691
IT1_808183	528	727	783	634	449	557	519	555	576	901	1065	863	29984
IT1_811451	20	28	40	12	6	8	6	6	14	16	14	14	3633
IT1_811667	14	32	12	16	23	7	22	22	14	28	28	16	3839
IT1_813006	24	38	10	22	8	26	34	28	34	54	80	46	3925
IT1_813286	20	28	32	7	2	2	24	19	17	10	20	16	3493
IT1_815688	186	189	153	148	110	131	115	184	152	197	204	167	11058
IT1_816982	35	41	48	46	28	28	37	30	28	57	78	36	8213
IT1_817063	34	42	38	26	22	20	27	41	41	75	86	56	4571
IT1_817887	31	62	47	24	25	32	38	40	33	46	68	40	7762
IT1_818239	20	28	24	26	6	12	19	21	12	40	32	6	3992
IT1_819276	466	579	591	524	353	328	417	463	512	697	808	573	40640
IT1_819867	20	30	28	8	6	6	4	7	10	9	12	2	3167
IT1_82341	114	149	116	133	73	105	114	102	122	270	303	187	6216
IT1_825668	30	49	24	18	22	20	42	40	42	42	57	47	3389
IT1_827309	30	45	32	22	32	37	37	64	55	104	101	90	6501
IT1_827438	75	76	78	50	72	61	17	34	41	37	38	36	11185
IT1_828269	61	56	53	44	20	40	33	51	36	63	65	54	7069
IT1_829172	56	72	47	74	73	88	84	127	93	155	186	137	8531
IT1_829819	11	12	26	0	13	12	9	16	10	16	16	15	3076
IT1_832827	33	30	31	12	10	15	6	14	10	18	18	12	4439
IT1_832898	298	307	328	354	202	267	314	445	362	622	771	532	12593
IT1_836736	14	20	16	14	4	14	7	16	18	19	23	25	3081
IT1_837009	54	70	40	48	28	30	30	22	42	34	42	47	6362
IT1_83774	137	194	157	132	108	139	112	153	115	205	240	167	13376
IT1_837766	69	64	74	23	34	20	20	12	17	30	34	26	7498
IT1_839944	265	266	210	197	198	181	221	357	326	365	479	345	21877
IT1_840114	46	59	69	48	62	48	87	96	110	170	214	133	6689
IT1_840559	23	33	34	18	5	15	12	23	15	41	30	28	6105
IT1_842889	97	147	140	100	111	93	79	122	87	116	144	105	5171
IT1_845438	18	22	30	14	8	10	27	17	17	24	38	32	3564
IT1_846753	16	50	46	17	16	23	42	42	37	62	53	30	5110
IT1_848880	36	34	39	14	16	23	18	24	29	29	32	32	4833
IT1_850086	16	38	44	22	4	32	28	26	18	62	53	54	5869
IT1_850143	106	118	127	65	89	74	74	100	90	110	153	91	15396
IT1_850903	305	392	338	262	252	261	164	243	238	215	269	227	35447
IT1_851034	18	34	35	18	21	30	48	56	50	65	67	72	5212
IT1_853158	262	303	295	238	217	208	203	233	206	314	366	284	41670
IT1_855172	57	60	68	37	28	46	39	36	29	52	84	61	11319
IT1_856272	244	257	257	169	166	172	126	171	143	195	251	200	7889
IT1_860862	56	73	61	52	32	37	33	49	44	42	51	30	4322
IT1_861378	67	88	113	63	42	46	26	56	35	54	49	53	8825
IT1_861725	28	16	22	6	16	12	6	14	15	16	22	5	3314
IT1_862677	55	77	90	38	44	48	70	73	85	138	195	160	9606
IT1_864220	936	1078	1019	904	809	881	983	1211	1302	1723	1882	1508	96761
IT1_866480	24	28	29	8	16	14	18	9	2	11	10	7	3266
IT1_867062	302	369	425	203	123	188	91	88	107	86	115	79	24854
IT1_867186	34	28	26	8	18	20	38	33	26	36	52	34	3342
IT1_867438	390	436	426	360	211	333	330	400	394	497	635	466	6752
IT1_868267	16	30	26	16	8	25	22	30	27	34	51	38	5404
IT1_870355	28	48	50	22	36	28	16	27	8	23	36	21	5995
IT1_875090	408	554	531	398	364	411	361	554	504	600	729	498	13613
IT1_876100	130	159	152	98	116	74	50	114	78	67	75	70	10468
IT1_877028	29	9	14	16	12	11	6	10	8	39	49	16	3684
IT1_877130	40	72	50	67	33	52	70	83	66	100	175	108	8599
IT1_879204	16	46	14	6	9	14	8	22	22	22	22	20	3315
IT1_879791	127	203	220	159	140	130	151	208	196	226	335	253	15883
IT1_880733	78	111	79	89	53	49	47	77	53	80	69	54	4039
IT1_884402	57	87	98	102	90	76	90	127	96	115	133	100	8824
IT1_885409	144	191	189	78	58	64	39	71	104	106	142	107	23366
IT1_886228	55	90	82	47	45	31	13	18	33	4	8	7	5245
IT1_887144	33	45	34	8	28	25	30	33	16	22	26	26	4154
IT1_887722	45	29	36	36	22	19	26	33	27	37	53	37	5375
IT1_892582	38	23	40	22	14	17	13	26	12	51	82	62	5056
IT1_892829	142	173	234	90	86	141	97	90	136	287	241	217	23043
IT1_895288	42	34	65	40	30	45	29	16	19	40	58	49	7718
IT1_896477	22	27	32	24	4	9	13	14	14	23	32	17	3205
IT1_898865	291	399	393	206	160	170	120	120	87	136	144	74	32696
IT1_899356	92	103	72	50	66	52	35	71	87	104	86	78	13066
IT1_900097	60	110	79	47	48	50	59	92	99	55	79	74	6025
IT1_90084	1369	1541	1474	1265	937	1150	934	1053	840	1261	1403	1229	24364
IT1_901431	305	336	306	246	140	183	113	176	195	219	236	146	3320
IT1_902387	59	77	86	60	28	43	37	28	43	53	51	57	10860
IT1_902748	171	211	222	205	101	154	175	142	204	311	315	236	26246
IT1_905153	109	151	151	84	84	104	142	161	147	277	285	255	11375
IT1_906344	80	68	60	76	46	63	80	75	68	147	152	124	8149
IT1_909283	37	61	62	69	64	79	40	74	26	39	44	58	10490
IT1_91130	48	51	56	35	30	47	43	41	51	42	43	34	3674
IT1_912695	31	56	38	34	15	29	32	21	34	56	61	34	7542
IT1_913274	24	33	24	20	18	26	14	21	18	30	49	27	3763
IT1_914402	99	132	125	108	61	78	154	160	122	165	184	142	6000
IT1_916143	28	28	38	10	20	18	17	11	12	15	40	16	5736
IT1_916887	101	156	136	120	96	67	108	122	151	202	237	176	11410
IT1_918147	60	84	84	61	29	55	90	54	58	45	61	64	9542
IT1_92034	88	76	75	54	52	53	24	106	69	71	39	56	7667
IT1_921022	16	16	24	14	19	14	17	38	25	33	60	22	4008
IT1_922333	34	27	32	26	12	26	26	44	30	52	44	34	5886
IT1_92278	21	6	18	14	15	8	24	5	8	14	20	15	3511
IT1_923619	384	436	415	353	316	371	290	460	342	439	539	431	3608
IT1_924289	38	43	28	22	28	8	36	47	34	57	59	58	6767
IT1_92469	45	58	68	52	51	34	55	57	63	79	114	63	4618
IT1_925928	738	859	845	672	510	655	399	435	427	467	484	326	11837
IT1_92715	668	984	1050	521	244	332	157	193	178	199	229	229	27131
IT1_927992	308	392	317	210	170	250	124	151	129	163	178	147	9937
IT1_928377	24	22	28	20	14	8	4	15	10	12	26	10	4134
IT1_928913	46	115	140	91	79	83	47	82	105	152	184	127	8062
IT1_93396	50	102	100	50	36	46	32	37	36	61	51	62	11002
IT1_934027	193	192	184	86	83	90	120	173	150	118	217	125	23224
IT1_934987	27	40	36	29	7	26	20	24	30	46	44	79	6215
IT1_938427	93	117	104	77	76	54	69	140	103	194	260	178	13786
IT1_940460	121	139	149	107	87	90	49	75	113	115	139	117	7078
IT1_940774	20	18	15	6	14	9	18	11	8	14	26	8	3366
IT1_940858	48	70	54	32	31	38	36	22	35	44	51	40	7885
IT1_942333	52	36	75	19	42	29	55	63	61	72	113	84	6850
IT1_943115	12	16	15	14	13	12	12	18	21	22	57	20	3236
IT1_945630	1845	2372	2224	2147	1596	1499	2483	2761	2506	4461	5152	3913	186923
IT1_946335	162	204	211	122	122	101	171	192	183	240	291	195	21209
IT1_947641	64	68	67	106	38	84	85	98	91	125	131	125	5412
IT1_948094	97	114	108	81	75	57	58	72	75	112	129	130	7695
IT1_948245	22	30	16	13	14	6	16	12	16	22	43	26	3079
IT1_948284	5	12	14	13	14	12	8	14	8	21	21	26	3784
IT1_949286	34	39	30	8	12	11	27	26	14	14	32	13	3436
IT1_949643	75	88	81	66	60	58	45	84	99	71	93	73	3670
IT1_950681	115	131	132	123	105	94	154	135	145	189	244	230	4145
IT1_951950	143	147	140	86	104	136	171	216	173	334	401	323	19974
IT1_953991	183	231	211	149	126	134	90	119	122	134	181	131	5028
IT1_954739	14	17	28	22	15	20	20	13	22	53	38	39	3619
IT1_956718	70	69	97	50	32	47	38	57	56	102	76	66	5730
IT1_958465	16	30	32	28	10	18	19	17	16	26	33	29	4808
IT1_959661	91	123	97	75	39	57	58	74	81	117	139	62	12504
IT1_959942	55	63	59	18	16	31	13	17	14	26	19	30	5453
IT1_960874	112	95	115	96	100	53	48	115	102	163	175	141	16803
IT1_961398	44	55	33	35	18	32	38	20	27	42	70	55	6566
IT1_962567	26	22	26	20	10	16	9	24	13	15	28	18	5223
IT1_964230	28	27	20	18	9	24	39	45	44	69	105	68	5737
IT1_96454	34	44	29	24	35	38	6	14	24	38	71	39	3469
IT1_966094	176	206	145	173	139	114	117	176	146	177	226	164	7599
IT1_966519	22	29	32	7	4	2	4	11	19	34	20	24	3920
IT1_967311	83	74	97	81	66	63	16	84	52	50	42	38	5509
IT1_967840	37	57	39	38	14	44	57	59	53	58	60	75	4354
IT1_967982	45	98	85	28	32	36	32	48	32	30	27	37	5483
IT1_968387	24	22	48	21	10	10	18	12	26	24	41	24	4961
IT1_968751	279	361	331	234	193	275	279	289	369	658	795	586	41648
IT1_969041	28	40	46	40	34	38	33	42	71	83	101	95	8013
IT1_970424	79	92	88	53	39	57	55	83	86	77	130	102	13284
IT1_970644	24	16	12	8	4	10	4	2	10	11	8	4	3155
IT1_972219	40	40	45	36	29	32	30	28	25	100	86	82	5622
IT1_973052	12	12	6	8	11	4	6	8	11	21	36	28	3848
IT1_973694	17	44	33	30	20	23	18	20	19	43	52	20	3471
IT1_973962	26	18	36	11	4	13	16	28	26	30	50	38	3321
IT1_974551	15	46	38	27	30	27	47	48	42	139	115	110	4330
IT1_974750	52	100	76	95	53	80	78	119	88	225	271	182	6861
IT1_975752	19	14	14	9	9	8	14	8	6	28	30	21	3005
IT1_978561	423	490	513	369	269	254	488	468	606	1228	1417	941	8688
IT1_979472	12	21	18	12	6	13	18	12	12	11	16	7	3343
IT1_979475	105	115	119	111	92	111	103	142	134	240	251	163	4339
IT1_97963	46	53	28	37	39	28	25	34	22	32	51	34	4923
IT1_979671	29	33	23	10	4	18	11	4	14	6	14	14	3020
IT1_979681	1541	1863	1745	1378	1252	1169	1428	1799	1663	2151	2387	1925	141977
IT1_980274	8	14	15	19	4	5	6	13	12	12	16	10	3001
IT1_980906	14	16	13	4	4	8	12	14	16	12	16	14	3466
IT1_982588	29	45	40	34	43	51	65	87	60	140	136	133	10355
IT1_985073	36	42	40	18	22	14	23	36	16	34	42	22	4265
IT1_986419	18	40	28	14	16	6	2	6	8	14	8	5	4283
IT1_986886	219	262	261	264	186	148	160	230	203	164	241	168	19409
IT1_98793	53	18	48	16	10	14	23	34	31	52	47	47	3588
IT1_98820	44	59	44	24	21	38	61	64	50	84	127	80	8612
IT1_988924	50	79	78	66	36	36	49	35	51	53	59	34	3727
IT1_988934	676	719	810	578	524	503	549	728	760	1054	1259	875	59502
IT1_988936	104	131	117	59	35	44	34	60	75	70	70	35	5348
IT1_99094	269	225	228	212	170	157	162	247	186	233	283	197	3845
IT1_991152	34	42	50	21	30	20	17	33	27	40	55	48	4355
IT1_992940	51	52	58	42	22	26	32	45	40	51	61	36	3984
IT1_993254	224	284	288	216	207	165	164	166	219	303	403	303	22709
IT1_994883	21	53	39	29	17	15	21	20	34	73	82	46	8354
IT1_99544	49	64	67	61	40	47	22	21	18	18	25	21	9300
IT1_996490	40	59	48	26	24	36	58	61	49	64	84	49	8040
IT1_998162	23	40	34	25	18	10	16	42	27	33	47	33	6480
IT1_998785	862	1022	1034	801	725	808	825	1064	789	1175	1387	1109	23365
IT1_998816	64	83	58	41	46	55	26	46	34	26	47	41	8508
IT1_999613	75	57	71	48	28	56	55	62	44	86	96	77	10016
IT2_2000205	51	98	92	56	58	45	51	72	63	100	109	91	7466
IT2_2000268	44	56	71	50	46	50	42	36	37	71	64	48	7860
IT2_200085	32	35	26	41	31	44	45	59	51	48	67	40	4478
IT2_200344	229	252	292	240	215	200	219	313	307	514	563	462	32846
IT2_2004331	29	40	50	37	27	38	26	48	37	103	79	51	3817
IT2_2007943	20	14	13	26	27	16	4	15	27	12	20	10	3832
IT2_200845	12	26	20	13	24	18	20	14	26	19	37	36	3128
IT2_2009375	675	804	848	578	517	530	295	420	543	637	778	525	38997
IT2_2010585	36	56	43	45	20	25	18	41	34	32	54	32	5984
IT2_2011930	20	10	14	30	21	16	33	23	49	53	46	64	5858
IT2_2015377	8	7	10	22	14	28	7	18	24	12	22	12	3793
IT2_2015877	180	217	223	180	145	145	157	223	208	201	207	187	3861
IT2_2016208	10	16	6	26	17	16	10	12	11	20	16	33	3032
IT2_2018379	68	60	79	42	36	43	22	18	18	28	20	22	8025
IT2_2018618	15	27	21	55	36	24	16	12	25	32	35	26	6380
IT2_2018841	233	265	274	220	208	213	155	219	197	245	276	254	26525
IT2_2020413	19	10	8	26	20	15	22	37	22	40	28	38	3922
IT2_2023390	18	26	22	44	36	24	18	34	26	56	44	52	3550
IT2_2023392	6	18	12	14	18	10	20	28	21	12	34	23	3729
IT2_2025243	138	170	197	94	80	83	79	110	100	111	124	74	9992
IT2_2026257	25	22	16	38	28	32	37	62	47	72	102	72	3568
IT2_2026291	150	210	228	127	76	120	61	68	100	113	122	81	6505
IT2_2026302	147	183	222	131	99	124	111	94	137	193	221	195	12063
IT2_2026713	150	186	184	117	75	96	33	47	35	32	67	55	18799
